,risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,chunked
4399,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,78.444,stock,250.0,short_time_horizon,6a5321309b5ce59f71f1a22bc7f26058,0
4400,med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,72.1772,stock,200.0,short_time_horizon,4be4262803a196f68cbd98b6421cd3b1,0
4401,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,9.5328,stock,50.0,long_time_horizon,3b6cff714c869c0dca700958708445eb,0
4402,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,8.620016666669999,stock,150.0,med_time_horizon,33c718e579e0a399d70ec2cd37d3d0aa,1
4403,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,5000.0,long_time_horizon,31b4ac6583a3dcb9feb2ad24d9f28d0f,1
4404,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,0.0,stock,30.0,long_time_horizon,f31dc40c1629397d3a22529e1dcae606,1
4405,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,16.602833333299998,stock,10.0,short_time_horizon,8e58cde44d9c1e686c94e6f81892b0cf,0
4406,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,5000.0,long_time_horizon,5b9f4e12b8a33393cd8603fb9c72e226,0
4407,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,short_time_horizon,c709b0b5cef9bd0a3f8cf30e2aa1c610,1
4408,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,10.179883333300001,stock,20.0,med_time_horizon,104f342145ec05251b2326ae3f6e4603,1
4409,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,17.0187833333,stock,10.0,med_time_horizon,8a52f9b790067eb9ab01af17e833f659,1
4410,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,3.18385,stock,1.0,long_time_horizon,d76a169511213d3d28f352dc8625ac64,0
4411,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,18.6863166667,stock,1000.0,short_time_horizon,66b79bec6d545267a4a4b0ca31d5eb7b,0
4412,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,41.94575,stock,500.0,short_time_horizon,136381d6d0a7f22d10ae65b199c42afb,0
4413,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,41.99545,etp,50.0,short_time_horizon,6f2c5c099a6ec3c563f87d637325e17d,0
4414,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,short_time_horizon,4f45ddafa31f8d9ae5eae7efa0642833,0
4415,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,stock,50.0,long_time_horizon,b04fb468f3d17ada4b46b6520fd0c24f,1
4416,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,long_time_horizon,84ba6cf491287efbbc84844f4f2a1602,0
4417,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,ec98e468fc012757bf4f725b0b8f48cb,0
4418,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,5.35931666667,stock,500.0,long_time_horizon,8cb3d0cce1139d53da779d2f75b3992c,0
4419,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,27.07695,stock,200.0,short_time_horizon,509345e99aaa1a79055a0811034f9199,0
4420,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,0,100.0,short_time_horizon,081a239714e7454fb938984faad7c2da,0
4421,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,1.0712,stock,100.0,med_time_horizon,f691b2fd35579948ffd1a29e08d460ad,1
4422,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,96.8875,stock,200.0,short_time_horizon,eba9c23c6d572bbc44d31cc77c578d77,0
4423,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,long_time_horizon,2dd8872672888b62d96cb60a326a9cb1,1
4424,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,96.51963333329999,stock,2000.0,med_time_horizon,c0221a8167f271b794a75c63bd376906,0
4425,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,6b0589e35c58312281f2e68a5e46abcf,0
4426,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,6.517783333330001,stock,150.0,short_time_horizon,0f817f5fd5e5eaf15389be62b15c9554,0
4427,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,1.3215,stock,100.0,short_time_horizon,b3ae7080dac0bdf1d5202445655f0b41,0
4428,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,10.1459666667,stock,500.0,long_time_horizon,87b0b69e2326ddf2a7c84479c0a8f5a9,0
4429,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,17.9851,mlp,40.0,short_time_horizon,9463e61c1e75d4621b8b5cf3df596b8a,0
4430,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,8.92686666667,stock,5000.0,short_time_horizon,3233c961f576b240738315de28fc8c22,0
4431,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,0.0,0,15.0,long_time_horizon,6459a147812afe7663b126b23fe80677,1
4432,low_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,3.77853333333,stock,300.0,short_time_horizon,5bbde6c651295fc6cc062318211b541b,0
4433,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,42.9873,stock,100.0,short_time_horizon,aee0fa4a5a283eb262ce1cfe613e610b,0
4434,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,3.34035,stock,1000.0,short_time_horizon,f3697e5e84097a05f07597b962ac13a1,0
4435,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,7a61143de7ffd9857a62aa38940f7467,0
4436,low_risk_tolerance,good_investment_exp,very_important_liq_need,both,4.1298833333300005,stock,2500.0,short_time_horizon,030395a0f9a90c3d0cf3f7aadfcaf657,0
4437,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,32.0386666667,mlp,50.0,short_time_horizon,9ccbc47cea674e24afde32a1a55a555f,0
4438,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,4.75958333333,stock,500.0,short_time_horizon,4e9af6db7991b855d8fba2e6b05ecfaa,0
4439,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,Android,11.2743333333,stock,3000.0,short_time_horizon,6cf2d40c2e8c673894ef4c3ab0092349,0
4440,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,18.1181833333,stock,250.0,long_time_horizon,8cd9a7b9f31d9a80be06c70d32181917,0
4441,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,41.0165,stock,1000.0,med_time_horizon,dfcd45b094b97b1a104f5792ef88d400,0
4442,high_risk_tolerance,no_investment_exp,very_important_liq_need,both,15.8878,stock,200.0,long_time_horizon,e373b446dbba25aa35d2f0d191a70fc1,0
4443,med_risk_tolerance,no_investment_exp,very_important_liq_need,both,0.0,stock,30.0,short_time_horizon,ae0aa733ac556580983b03b6fa708d15,1
4444,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,59.4738,stock,2500.0,med_time_horizon,7306182eb311d67eb6e50a8a64e95875,0
4445,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,0.23755,stock,30.0,long_time_horizon,d7bd8467f33b8ce86f5d90bda2872497,1
4446,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,5.05255,stock,100.0,short_time_horizon,aa0546fb6180d866b4b16cd7fae78937,0
4447,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,23.747666666700002,stock,1000.0,long_time_horizon,8864603d472693a1c3162984313dc3a3,0
4448,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,14.7050666667,stock,25.0,long_time_horizon,87337cb0c515337344ce7f118fe038f2,0
4449,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,53.4153333333,stock,200.0,long_time_horizon,636037ab061ec7d142eee2348a961b2e,0
4450,low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,8.20961666667,stock,430.75,long_time_horizon,f368ba30ae2b460280b213bda299ef05,1
4451,high_risk_tolerance,no_investment_exp,not_important_liq_need,both,1.6323666666699999,stock,10.0,short_time_horizon,555b95a8ed430fb303aa0756c343b7e6,0
4452,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,adr,250.0,short_time_horizon,6ac0953bb9dc0e0c6f098d2e0ba4d90e,0
4453,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,19.236933333299998,stock,15.0,long_time_horizon,05ec916eb1cce6c48be56bbe656737d5,0
4454,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,adr,80.0,short_time_horizon,e06af9456b5e89e5bd64acb55a24ea45,1
4455,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,150.0,long_time_horizon,789a4e39e80eba4df62f560bb9f2a15c,1
4456,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,56.3315,stock,1650.0,med_time_horizon,e5db371f545ff6e4fda8e501dbc0c82c,0
4457,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.653433333333,stock,100.0,long_time_horizon,844d98686951a42998d5ea9a333643a9,0
4458,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,6.43895,stock,100.0,long_time_horizon,b6c191da1cf1663e362a2661a027aeb6,0
4459,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,16.1374333333,stock,500.0,short_time_horizon,4e52d37631d73a5d0e0718360294888b,0
4460,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,stock,200.0,long_time_horizon,4901672cc9d2747231025a6923631545,0
4461,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,25.0,long_time_horizon,874bba4edfd56ff5672c6a79502d32f8,1
4462,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,31.4481666667,reit,200.0,long_time_horizon,963be0b243d773456c9a32138d9a52e7,0
4463,med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,30.5323833333,stock,40.0,short_time_horizon,96dfd7e15026c6ab86d9e8f188849887,1
4464,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,17.6209666667,stock,100.0,long_time_horizon,5e20836fa1fa17975072ce312e890bf8,0
4465,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,40.67065,stock,100.0,long_time_horizon,d1ccd54590798062d2340e63b86f3e68,1
4466,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,50.356766666700004,stock,1000.0,short_time_horizon,d48ec4f333ecff0b8d75fe3a40e470b5,0
4467,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,190.36965,etp,50.0,short_time_horizon,5a09e92c140b3f8d817452f0b9bef6ce,0
4468,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,13.6268166667,etp,1000.0,long_time_horizon,9f6de274840fcd6e5d170751c8a65d39,0
4469,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,9.28655,etp,250.0,med_time_horizon,cef71c9d557372d5744fef1556509114,0
4470,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,short_time_horizon,d4e834a59699645679808554fa242617,1
4471,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,both,4.62018333333,mlp,100.0,short_time_horizon,fe77d544f5829e4792a93e63f3628ba9,0
4472,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,56.4709,stock,25.0,med_time_horizon,3e0da878c27d5ef44f8f518573bd3cc5,0
4473,high_risk_tolerance,no_investment_exp,very_important_liq_need,both,16.6540666667,stock,50.0,short_time_horizon,9bce68890d9120972b0d58890385fd51,0
4474,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,14.030266666700001,stock,1000.0,med_time_horizon,9c6dde44ce819fa576d536e4ff23419b,0
4475,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,Android,106.50303333299999,stock,200.0,long_time_horizon,ddbbbfabdf6b2ae464f3743c8b17e810,0
4476,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,16.93065,stock,500.0,med_time_horizon,5e00029427a2c980633b935ec3327e89,0
4477,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,1.4914,stock,500.0,med_time_horizon,062eff9aee38b0c4dce902483d4d7d61,0
4478,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,2.1399,stock,8.14,long_time_horizon,2b7e3d49b9c68c05476402a543e3e70c,1
4479,med_risk_tolerance,no_investment_exp,very_important_liq_need,both,0.0,stock,1000.0,short_time_horizon,05a133a5e2645ecc155c98affdc44d61,0
4480,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,113.155533333,stock,100.0,long_time_horizon,17824f1e38bb56dc4df8dc10184904fe,0
4481,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,20.3228333333,stock,1000.0,short_time_horizon,f1f9367b5d564050deb1a6f6d5cf3725,0
4482,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,21.7080166667,stock,3.53,short_time_horizon,56a6e6fcd47a8443e70f8226c5fce7a6,0
4483,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,27.487266666700002,stock,300.0,long_time_horizon,1edc586ab774b5e603054f595c41a3a0,0
4484,high_risk_tolerance,no_investment_exp,very_important_liq_need,both,128.89878333299998,mlp,1000.0,med_time_horizon,46e9e0f66a59927c403ee1ec4fc3e9f7,0
4485,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,69.8216166667,stock,1000.0,short_time_horizon,f5069bbda544b22aa7629afbf50e4363,0
4486,high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,53.9632,stock,50.0,short_time_horizon,1b02c4218f91498f67928081ac9afa69,1
4487,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,052bebe36aaacf3cca7d26cabd2836b3,0
4488,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,both,1.95351666667,stock,50.0,short_time_horizon,893745608fdb242ef7f9eba2fc9b93f4,0
4489,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,2078ce4c54f7710cf65a96dc4ac58e89,0
4490,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,14.441766666700001,stock,2000.0,short_time_horizon,153599a28bfeda749dd85475a6d626e9,0
4491,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,159.042316667,etp,100.0,short_time_horizon,d203a24183757a839c0cc2c0c2c38bf1,1
4492,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,long_time_horizon,d2f2989565e41feb12ec208e49e7e5ba,0
4493,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,8.2545,adr,897.79,long_time_horizon,5c9ffbc836e4023b82c8e559ebf872e2,0
4494,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,78.58085,wrt,10.0,short_time_horizon,5926608bac1c2e7eb3338fa88a00b898,1
4495,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,186.720433333,stock,1.0,short_time_horizon,d8447245c89ecaaa0ef5f4e265e22436,0
4496,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,6.68138333333,stock,20.0,long_time_horizon,567de28f7e94294a5079f3170f11a05f,0
4497,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,60.0,long_time_horizon,994e5272d9b96eb90b734b001d5093d9,1
4498,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,46.8147333333,stock,1.0,short_time_horizon,c4ff3fe0ae768dd8f57d6b33d4ede468,1
4499,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,44.03715,stock,1000.0,short_time_horizon,d4e5769f3520235e16af365d0a98baa2,0
4500,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,62.9585,reit,40.88,long_time_horizon,cf1a7929082c86fdfbdb47811e9340de,0
4501,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,0.0,stock,1500.0,med_time_horizon,1f5d69c06d75c14d41c4999f169e6251,0
4502,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,12.035466666700001,stock,100.0,short_time_horizon,0a3237631e3fa72ad3e8e992841e9e29,0
4503,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,60.3297166667,stock,20.0,short_time_horizon,757625de43057b917448d37111a8f7ce,1
4504,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,1.0,short_time_horizon,8fa4a6d651424b7d418800a0845a025c,0
4505,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,43.1163,stock,60.0,long_time_horizon,d754e20fc42e3f53b05a27fad1bba9c5,0
4506,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,10.3539666667,stock,1000.0,long_time_horizon,e305360217a8ef0932a8a66d8cfa4670,0
4507,low_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,30.5101833333,stock,10.0,short_time_horizon,84ba9dcb1bc625f1dade48e361ea7190,0
4508,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,900.0,short_time_horizon,dedc80624e8e1a6c3b2ed5dcf6015d3d,0
4509,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,a34473570204e045762f0a701109d083,0
4510,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,23.0903833333,stock,2500.0,long_time_horizon,26e47e480b0a08c2d9501101422f5a0f,0
4511,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,26.1437833333,stock,200.0,short_time_horizon,ac418fdb0f8e4cdeed0d04eba5ec092c,0
4512,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,37.63025,stock,1000.0,med_time_horizon,032fb9670fcd8305ef5e4c99dfc891e5,0
4513,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,4.25918333333,stock,200.0,short_time_horizon,2adc9ac635f25f99010c9f959471d4e5,1
4514,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,1.70575,stock,100.0,short_time_horizon,ca88d177585a81fa2b625bd1df9d5c87,0
4515,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,3.03546666667,stock,1000.0,long_time_horizon,7cdfbc2ae05d5cf9c2ac1e386cb4821d,0
4516,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,21.6633666667,stock,500.0,short_time_horizon,28b60a0e246376907f0770277bd7bdb1,0
4517,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,3.13805,stock,100.0,med_time_horizon,9d38bc673c5655dba858e5ffda1a30ec,1
4518,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,70.9825,stock,500.0,long_time_horizon,a852db1c89f05bcbe39c2de441137062,0
4519,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,81.1870166667,stock,5.0,short_time_horizon,7f173c66467dd6e4205688daf202ac8c,1
4520,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,12.1037166667,stock,100.0,short_time_horizon,0b05f8d83e97ac57867fe87a2437b21f,1
4521,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,13.9083333333,stock,20.0,long_time_horizon,f55741ace6b614e9017a6b6e19367a7f,1
